125,0101000020E61000001FF46C567D46524091ED7C3F356E3F40,125,FSD2082,FSD2082__S_Tariqabad Warid_FB4004(229),Central B,FAISALABAD,31.4305,73.1014
126,0101000020E610000076E09C11A54552409031772D216F3F40,126,FSD3281,FSD3281__H_SMEBankFaisalabad(18),Central B,FAISALABAD,31.4341,73.0882
127,0101000020E61000008D976E12834452405DDC4603787B3F40,127,FSD7776,FSD7776__P_SajadColony(58),Central B,FAISALABAD,31.4823,73.0705
128,0101000020E6100000D3BCE3141D455240CF66D5E76A7B3F40,128,FSD7764,FSD7764__S_AliTown(57),Central B,FAISALABAD,31.4821,73.0799
129,0101000020E6100000228E75711B455240280F0BB5A6793F40,129,FSD1948,FSD1948__S_AliTown Warid_FB4032(252),Central B,FAISALABAD,31.4752,73.0798
130,0101000020E610000013F241CF6645524038F8C264AA703F40,130,FSD3280,FSD3280__P_IslamNagar(17),Central B,FAISALABAD,31.4401,73.0844
131,0101000020E6100000A1D634EF38455240091B9E5E296B3F40,131,FSD2548,FSD2548__S_RailBazar Warid_FB2887,Central B,FAISALABAD,31.4186,73.0816
132,0101000020E6100000B003E78C284552402497FF907E6B3F40,132,FSD2545,FSD2545__S_ModelColony Warid_FB3923,Central B,FAISALABAD,31.4199,73.0806
133,0101000020E610000045D8F0F44A455240ECC039234A6B3F40,133,FSD0786,FSD0786__P_RailBazar,Central B,FAISALABAD,31.4191,73.0827
134,0101000020E610000005A3923A01455240CFF753E3A56B3F40,134,FSD2084,FSD2084__S_ChiniotBazarMini Warid_FB3867,Central B,FAISALABAD,31.4205,73.0782
135,0101000020E6100000B84082E2C74452407B832F4CA66A3F40,135,FSD2718,FSD2718__S_DouglasPura Warid_FB3868,Central B,FAISALABAD,31.4166,73.0747
136,0101000020E610000054742497FF4452407B832F4CA66A3F40,136,FSD0413,FSD0413__P_SutarMandi,Central B,FAISALABAD,31.4166,73.0781
137,0101000020E6100000705F07CE194552405E4BC8073D6B3F40,137,FSD2312,FSD2312__P_Clock_tower,Central B,FAISALABAD,31.4189,73.0797
138,0101000020E610000030BB270F0B45524096438B6CE76B3F40,138,FSD0285,FSD0285__H_BokhariCentre,Central B,FAISALABAD,31.4215,73.0788
139,0101000020E6100000CE1951DA1B445240569FABADD85F3F40,139,FSD4704,FSD4704__P_GulshaneRafiq(24),Central B,FAISALABAD,31.3744,73.0642
140,0101000020E610000022FDF675E04452408FE4F21FD25F3F40,140,FSD7470,FSD7470__P_NewAsimTown(31),Central B,FAISALABAD,31.3743,73.0762
141,0101000020E6100000075F984C15445240EC2FBB270F5B3F40,141,FSD1913,FSD1913__S_Chak233SamundriRd Warid_FB1807(108),Central B,FAISALABAD,31.3557,73.0638
142,0101000020E61000000612143FC6445240CA54C1A8A45E3F40,142,FSD2340,FSD2340__S_MuradColony Warid_FB4048(109),Central B,FAISALABAD,31.3697,73.0746
143,0101000020E61000008048BF7D1D485240B8AF03E78C783F40,143,FSD7251,FSD7251__P_BhaiWala(74),Central B,FAISALABAD,31.4709,73.1268
144,0101000020E6100000C66D3480B7485240DCD7817346743F40,144,FSD7213,FSD7213__H_ImamHussainChowk(70),Central B,FAISALABAD,31.4542,73.1362
145,0101000020E610000007F016485048524046B6F3FDD4783F40,145,FSD2586,FSD2586__S_AdeelTown_Chak202RB Warid_FB1816(125),Central B,FAISALABAD,31.472,73.1299
146,0101000020E610000094F6065F9848524048BF7D1D38773F40,146,FSD8444,FSD8444__P_Irfanabad(103),Central B,FAISALABAD,31.4657,73.1343
147,0101000020E61000003E7958A8354952400BB5A679C7793F40,147,FSD7695,FSD7695__S_Chak202RB(84),Central B,FAISALABAD,31.4757,73.1439
148,0101000020E6100000516B9A779C4A524040A4DFBE0E6C3F40,148,FSD4158,FSD4158__P_KashmirPullCanalRd,Central B,FAISALABAD,31.4221,73.1658
149,0101000020E6100000D3BCE3141D4952402C6519E258673F40,149,FSD0718,FSD0718__P_JarranwalaRoad(13),Central B,FAISALABAD,31.4037,73.1424
150,0101000020E6100000CE1951DA1B485240F5B9DA8AFD653F40,150,FSD3877,FSD3877__S_ZubairColony(54),Central B,FAISALABAD,31.3984,73.1267
151,0101000020E61000002506819543475240FB3A70CE88623F40,151,FSD2124,FSD2124__S_ElahiyaAbad Warid_FB4047(219),Central B,FAISALABAD,31.3849,73.1135
152,0101000020E6100000849ECDAACF4152407FD93D7958683F40,152,FSD2143,FSD2143__S_MohallahHameedPark Warid_FB4074(130),Central B,FAISALABAD,31.4076,73.0283
153,0101000020E6100000EFC9C342AD415240BADA8AFD65673F40,153,FSD8443,FSD8443__P_AmenTownNematabadRd(68),Central B,FAISALABAD,31.4039,73.0262
154,0101000020E61000005305A3923A415240499D8026C2663F40,154,FSD7337,FSD7337__P_Chak No 220(42),Central B,FAISALABAD,31.4014,73.0192
155,0101000020E610000046B6F3FDD44052409E5E29CB10673F40,155,FSD4351,FSD4351__P_Liaqat_town(31),Central B,FAISALABAD,31.4026,73.013
156,0101000020E6100000AF94658863415240D122DBF97E6A3F40,156,FSD5221,FSD5221__P_AghaTown(39),Central B,FAISALABAD,31.416,73.0217
157,0101000020E6100000EFC9C342AD4152400B24287E8C693F40,157,FSD7954,FSD7954__S_FahadTown(63),Central B,FAISALABAD,31.4123,73.0262
158,0101000020E6100000BDE3141DC941524060764F1E166A3F40,158,FSD2455,FSD2455__S_MohallaJameelPark Warid_FB4076(131),Central B,FAISALABAD,31.4144,73.0279
159,0101000020E61000000AD7A3703D4252405D6DC5FEB26B3F40,159,FSD7955,FSD7955__P_Judgewala(64),Central B,FAISALABAD,31.4207,73.035
160,0101000020E6100000984C158C4A42524005A3923A016D3F40,160,FSD7428,FSD7428__P_MadinaAbad(46),Central B,FAISALABAD,31.4258,73.0358
161,0101000020E610000083177D0569425240E0BE0E9C33723F40,161,FSD2634,FSD2634_ATN910C-G__S_Qadirabad,Central B,FAISALABAD,31.4461,73.03766
162,0101000020E61000001CEBE2361A445240DCD7817346743F40,162,FSD3299,FSD3299__P_Sidhupura(26),Central B,FAISALABAD,31.4542,73.0641
163,0101000020E610000068226C787A415240C286A757CA723F40,163,FSD2566,FSD2566__S_GulshanEBarkatClny Warid_FB4530(151),Central B,FAISALABAD,31.4484,73.0231
164,0101000020E6100000C3F5285C8F4252406C09F9A067733F40,164,FSD7952,FSD7952__P_Muradabad(61),Central B,FAISALABAD,31.4508,73.04
165,0101000020E6100000F4FDD478E94252406C787AA52C733F40,165,FSD3671,FSD3671__S_Peeran Wala Chowk G.M Abad(162),Central B,FAISALABAD,31.4499,73.0455
166,0101000020E61000007B14AE47E14252404D840D4FAF743F40,166,FSD7691,FSD7691__P_MohallahUsmanGhani(55),Central B,FAISALABAD,31.4558,73.045
167,0101000020E6100000D734EF3845435240DE9387855A733F40,167,FSD4684,FSD4684__S_RehmatTown(33),Central B,FAISALABAD,31.4506,73.0511
168,0101000020E610000096218E75714352408AB0E1E995723F40,168,FSD2682,FSD2682__S_BalochanWala_IqbalTown Warid_FB4079(132),Central B,FAISALABAD,31.4476,73.0538
169,0101000020E6100000E4839ECDAA4352403108AC1C5A743F40,169,FSD7761,FSD7761__S_RasheedabadDallFactory(56),Central B,FAISALABAD,31.4545,73.0573
170,0101000020E610000096218E757143524090A0F831E66E3F40,170,FSD1842,FSD1842__S_SialviColony_MadanpuraWarid_FB4042(200),Central B,FAISALABAD,31.4332,73.0538
171,0101000020E6100000A3923A014D445240FE43FAEDEB703F40,171,FSD3744,FSD3744__S_Layal pur Park(280),Central B,FAISALABAD,31.4411,73.0672
172,0101000020E6100000569FABADD84352401973D712F2713F40,172,FSD7645,FSD7645__H_JamilTown(51),Central B,FAISALABAD,31.4451,73.0601
173,0101000020E6100000A301BC0512445240DE718A8EE4723F40,173,FSD3235,FSD3235__S_Mohallah Rasool pura(160),Central B,FAISALABAD,31.4488,73.0636
