632,0101000020E61000003AF2590172C3504071E5CB8FE8EA3840,24.91761111,67.05383333,KHI0036,South,Karachi
228,0101000020E6100000D1915CFE438A52409CC420B072104040,32.1285,74.1604,GUJ3742,Central A,Gujranwala
229,0101000020E61000004B1FBAA0BEBD51402619390B7B123E40,30.07219,70.96476,RUR7633,Central B,Rural
230,0101000020E6100000151DC9E53F6C5240C4B12E6EA3094040,32.0753,73.6914,HFZ4067,Central A,Hafizabad
231,0101000020E61000000DE02D90A0BC5140A0A696ADF5FD3E40,30.99203,70.9473,HWY0099,Central B,Highway
232,0101000020E610000001C11C3D7E35514056BC9179E4A73840,24.65583,68.83583,BAD0116,South,BADIN
233,0101000020E61000005C1B2AC6F9D55040228E75711BDD3D40,29.8637,67.34337,MAC6239,South,Mach
234,0101000020E6100000F2D24D6210125140AEF545425B6E3940,25.43108,68.28225,JSO0456,South,JAMSHORO
235,0101000020E61000001F4B1FBAA0D2514001DE02098ADF3D40,29.8732,71.29106,SUJ7973,Central B,Shujabad
236,0101000020E61000001B2FDD2406A1524076711B0DE03D4040,32.4834,74.516,SKT0315,Central A,Sialkot
237,0101000020E6100000685C381092BF5040562B137EA9373E40,30.21743,66.99329,QTA0430,South,QUETTA
238,0101000020E61000001D0226F423065240A3F41AF56F084040,32.06591667,72.09594444,ROD4918,North,Roda
239,0101000020E6100000AD2F12DA722E5140CB845FEAE7753940,25.46057,68.72576,ALA6318,South,TANDO ALAYAAR
240,0101000020E6100000EE9579ABAE555240CBD8D0CDFEF04040,33.882776,73.338786,RUR0299,North,Rural
241,0101000020E6100000FB96395D16A3514050FC1873D7AE4040,33.36595,70.54824,THA1098,North,THALL
242,0101000020E61000009BE8F35146775240C2FBAA5CA8CC3F40,31.799444,73.863667,HWY8819,Central A,Highway
243,0101000020E61000008D28ED0DBE6452403A92CB7F48374040,32.4319,73.5741,PHA6218,Central A,Phalia
244,0101000020E6100000401361C3D3EB514077BE9F1A2F4D3E40,30.3015,71.6848,QRW0434,Central B,QadirPur Rawan
245,0101000020E6100000166A4DF38E93524076711B0DE08D3F40,31.5542,74.3056,LHR0129,Central A,LAHORE
246,0101000020E6100000EEB1F4A10BCA51402FC03E3A750D4140,34.10514,71.15696,KHB1654,North,Khyber Agency
633,0101000020E6100000C7F3F84186C6504089999E2C8CF03840,24.93963889,67.10194444,KHI5235,South,Karachi
